"activityID"|"subjectID"|"activityID"|"subjectID"|"frequencyBodyAccMeanFreqX"|"frequencyBodyAccMeanFreqY"|"frequencyBodyAccMeanFreqZ"|"frequencyBodyAccJerkMeanFreqX"|"frequencyBodyAccJerkMeanFreqY"|"frequencyBodyAccJerkMeanFreqZ"|"frequencyBodyGyroMeanFreqX"|"frequencyBodyGyroMeanFreqY"|"frequencyBodyGyroMeanFreqZ"|"frequencyBodyAccMagMeanFreq"|"frequencyBodyBodyAccJerkMagMeanFreq"|"frequencyBodyBodyGyroMagMeanFreq"|"frequencyBodyBodyGyroJerkMagMeanFreq"|"angletBodyAccMean_gravity"|"angletBodyAccJerkMean_gravityMean"|"angletBodyGyroMean_gravityMean"|"angletBodyGyroJerkMean_gravityMean"
6|14|6|14|-0.442950364647059|-0.149752054909804|0.0313442249705882|-0.158599091641176|-0.231153333607843|-0.0887922483196078|-0.236882321219608|-0.277833948752941|0.023333252745098|-0.131771172645098|0.175722996629412|-0.190837039343137|0.121643800647059|0.017729670654902|0.0116599807576471|0.0458760838431373|0.0230340470960784
1|15|1|15|-0.395518048333333|0.0291755441388148|-0.00590768681611111|-0.292088318740741|-0.330560047666667|-0.186832027011111|-0.149193146411111|-0.339593023611111|-0.0485169126196296|0.0782256056231481|0.0164170631888889|-0.04588148655205|0.00706010794259259|0.0113831357222222|-0.0788266042777778|0.0405576878518518|-0.128636380174074
2|15|2|15|-0.505013560208333|-0.149770907839583|-0.250961613735417|-0.439499582708333|-0.468496864166667|-0.313514801541667|-0.284366648060417|-0.4652097360625|-0.219122886220833|-0.0383017813479167|0.10096009774375|-0.291977707054167|0.144010749210625|0.0443572382083333|-0.0221758428125|-0.3663517925|0.167930232770833
3|15|3|15|-0.445576739047619|0.0233642533238095|0.18074894412381|-0.377130942619048|-0.386323443795238|-0.117402352561905|-0.246346934452381|-0.134716107404762|-0.0645117088119048|-0.0581788548595238|-0.0799656144309524|-0.110970740980952|0.0564155791166667|0.0334675068309524|0.0167093419811905|0.306097728642857|-0.130835428642857
4|15|4|15|-4.22904796610179e-05|0.0966857195491525|0.151053127327119|0.240022781071475|-6.7038305084726e-06|0.039756001679661|0.10547568285661|-0.154626052352542|-0.00867259700677966|0.157506318561017|0.242818344188136|-0.0544036755389831|0.208016817940678|0.00128044672722034|0.0122376311237288|0.027477776|-0.0080464752279661
5|15|5|15|0.0627177564339623|-0.0344990030962264|0.0993963491132075|0.267947792641509|-0.173615099864151|0.0650475083622642|-0.188670854654717|-0.130161072926415|-0.0512384435037736|0.0328961071132075|0.293685314135849|-0.199913549754717|0.0570238664471698|-0.00231995023396226|0.0222929098130189|0.0618239320358491|0.130430724509434
6|15|6|15|-0.148912121697222|0.240597438814583|0.0627474804925|0.114787481842222|0.0141056829361111|0.00103397312222222|-0.154987482663889|-0.146020121881944|0.000812185868055555|0.127358410820833|0.273485129381944|-0.196344267730556|0.0886671328836111|0.00415722316152778|-0.0187121703680556|-0.0294509539583333|0.00183580722083333
1|16|1|16|-0.350681958176471|-0.0270392028607843|0.0309811083103922|-0.330912145882353|-0.396511933696078|-0.453928997882353|-0.184031594529412|-0.0870475841176471|-0.285078729888235|0.175600477686275|0.0921999142870588|0.179727428509804|0.1076755658|0.014808426|0.0100011474509804|-0.109617479829412|0.0878579411176471
2|16|2|16|-0.438031145882353|-0.223644983547059|-0.301508248862745|-0.332237727509804|-0.535799234509804|-0.519560112156863|-0.380643599411765|-0.311988459980392|-0.419784041764706|-0.0937396805764706|0.0673443714078431|-0.279231071313725|0.13453789232549|0.0238927530392157|0.0808783829|-0.269905448235294|0.175222850392157
3|16|3|16|-0.447958436170213|-0.00264587983404255|0.0352940709170213|-0.368978400468085|-0.417064208808511|-0.376637686702128|-0.282624940382979|0.0791059230361702|-0.121321578170213|0.0201391853085106|-0.0148414437446808|0.041547289106383|0.102927876712766|-0.163042575021277|-0.0449862704468085|0.12649939587234|-0.0557949436914894
4|16|4|16|-0.00757859632753623|0.149987934068116|0.131560420550725|0.203452532052174|-0.027202812815942|0.0110173707550725|0.138693078721014|-0.174805735936232|0.207112798289855|0.240617264101449|0.320055144681159|0.000688060278260866|0.232631765847826|0.0179629102608696|-0.000160159956521735|0.00778734771304348|-0.0231777141086957
5|16|5|16|-0.0162371376025641|0.0673569419466667|0.0525158714|0.267452462051282|-0.0110757034462821|-0.00527777880897436|-0.117570139566667|-0.180188922417949|0.00791532346153846|0.0924921398371795|0.344673907153846|-0.0835937870487179|0.211078134223077|0.00591798000538462|0.0410077142538462|0.0368086385512821|-0.00384551201153846
6|16|6|16|-0.34641362517|-0.1830181401|0.130679193077143|0.06559671734|-0.0185799188572857|0.0652078600842857|-0.125551597817143|-0.2155078006|0.100235755224429|-0.121302340485714|0.353266127962857|-0.124998552485714|0.090987582813|0.0539272789731429|0.0259656101685714|0.00521399480614286|0.0564784675285714
1|17|1|17|-0.414940955557377|0.00857138068540984|-0.0933328732232787|-0.43680842295082|-0.40049341595082|-0.446731876721311|-0.102582658990164|-0.0761681172065574|-0.163270727868852|0.174349227754098|0.0274103270236066|0.351564688770492|0.152044228696721|0.0631849965737705|-0.00860624890163935|0.0733299990819672|0.0101386455737705
2|17|2|17|-0.5292345090625|-0.15669437456875|-0.258321394134167|-0.576044001875|-0.474055998333333|-0.552822976041667|-0.230933831489583|-0.210551597316667|-0.349178571291667|-0.184408514979167|-0.0890136151333333|-0.103520890333333|0.0865541719604167|0.0589956285104167|0.0683932524979167|-0.0275795836041667|0.105621270333333
3|17|3|17|-0.514562240434783|-0.155801013828261|-0.113333185608696|-0.508557029565217|-0.559085845869565|-0.452939005217391|-0.279498021580435|-0.0744451681576087|-0.154726798605435|-0.0553633752984783|-0.0445946372391304|-0.0258920214847826|0.163045288093478|-0.0617784494130435|-0.120553975717391|-0.0798154573913044|0.00739991945652174
4|17|4|17|0.0284866289765625|0.135749049678125|0.183913630364062|0.232009757914063|0.0885338998796875|0.099508166859375|0.167684958779688|-0.148799346228125|0.123430240928125|0.126009669051562|0.38152125453125|-0.0181759388351563|0.3586823609625|-0.0091761503225|0.00281352192328125|0.02454278904375|-0.0571530263296875
5|17|5|17|-0.0325532545820513|0.0455207736730769|0.107584733661538|0.257118196283333|0.0739987319439744|0.0847226210125641|-0.139034612666154|-0.162736719461538|0.0601796814102564|0.119058407512821|0.426849040797436|-0.115635141833333|0.314617814282051|0.0151142472629487|0.00301967217179487|0.0443821693333333|0.0704568026666667
6|17|6|17|-0.115141826580282|0.0546075608732394|0.0834467170676056|0.188447976580282|0.0279305879725352|0.0265752327492958|0.00656792310211268|0.0154847631971831|0.131970584167183|-0.0494678208816901|0.374273668633803|-0.0465567390414085|0.242850862323944|0.00777276090309859|0.0190444742957746|0.0150996692507042|-0.0530255507746479
1|18|1|18|-0.362107081928571|0.0639302961089286|0.00488361554716071|-0.34877438|-0.337293285178571|-0.206330044373214|0.0182394601107143|-0.281459547160179|-0.2355977771125|0.131646853132143|0.0893293589464286|0.17563858115|0.269967615048214|0.0392682820178571|0.0230035141785714|0.0191852722589286|-0.0632236084642857
2|18|2|18|-0.517596843103448|-0.249448649272414|-0.406885286189655|-0.442089377068966|-0.466043113965517|-0.512443088275862|-0.304205040627586|-0.502729412913793|-0.322333066448276|-0.218615528237931|-0.0290342554637931|-0.338125776827586|0.0772586583160345|0.0145957021172414|0.0709435610091379|0.0481783979310345|-0.120113838534483
3|18|3|18|-0.435841503272727|-0.14009430376|-0.0976588500545455|-0.334193776218182|-0.430209134836364|-0.313077962145455|-0.300670600338182|-0.235263359818182|-0.211649515774545|-0.0768405979909091|0.00593003606623636|-0.159221075909091|0.0717609181272727|-0.0270513275454545|-0.0321249909363636|0.124796231545455|-0.0583528372090909
4|18|4|18|0.0512363267736842|0.171289880184211|0.1714594817|0.234747570824561|0.00687195409298246|0.0437438879403509|0.113674949989474|-0.150376356784211|0.1032033883|0.304581057473684|0.459090849721053|0.0492559518473684|0.329617466666667|0.0146348425982456|0.0111668165140351|-0.040857837877193|-0.048496385377193
5|18|5|18|0.0156695760694521|-0.0437104539219178|-0.017642153260274|0.200295939657534|-0.157432016482192|0.00408966055068493|-0.250059300982877|-0.264498462054794|-0.100456190560274|0.0447928488520548|0.361013970013699|-0.212559690808219|0.098540152739726|0.00991716683630137|0.000636839232876713|-0.0325280581041096|-0.00680588488767123
6|18|6|18|-0.0975278056098923|0.264460073876923|0.324275538923077|0.159761097664615|0.0551692814758462|0.166856209441538|0.0551564162938462|-0.0556054116769231|0.193083855989231|0.339472649138462|0.393635924092308|0.159375426572308|0.320132235323077|0.00780201507692308|0.0285001830563077|0.00323848521692308|0.0290040708784615
1|19|1|19|-0.176447542226923|0.05707673046|0.351860011634615|-0.214787048403846|-0.388095890192308|-0.0054044236|-0.0936162175923077|-0.0765832364115385|-0.0330194535942308|0.307394950576923|0.124998092238462|0.174359231311538|0.250382686807692|-0.0347371576365385|0.00980404751923077|0.0110769714807692|-0.0306780626346154
2|19|2|19|-0.344101732195|0.01976741622|0.0488512923725|-0.273942744225|-0.364347950525|-0.187567271425|0.0111728554515|-0.191499705925|-0.15202952495|0.1670048042575|0.296851347275|0.0750700310425|0.260346441375|0.0217096617725|0.00585621357499999|-0.235635805125|-0.004332930875
3|19|3|19|-0.323137202076923|0.0126113511538462|0.293956386538462|-0.240575873128205|-0.387547819487179|-0.116947001820513|-0.147027421297436|0.101341293433333|0.195664853055641|0.226461674461538|0.174679438294872|0.163417975410256|0.185185491589744|5.44181692307714e-05|0.0187805524358974|0.444101172307692|-0.0465227397435897
4|19|4|19|-0.315288055164384|-0.00741060234232877|-0.00357815742876712|0.091700311709589|-0.0925759101945205|0.0185381853307808|-0.0192868116287671|-0.39302195830137|-0.147366971379452|-0.0538580142455342|0.268456602178082|-0.192451620806849|0.0978646251164384|0.0358415172794521|-0.0203678172205479|-0.000867430025479454|0.0441186431780822
5|19|5|19|0.0424164044835616|-0.0362605168315068|0.0261012090616438|0.199135943480822|-0.11251381169863|0.0286308635315068|-0.283665469939726|-0.291796963682192|-0.113976427853425|0.00178112668493151|0.29073713539726|-0.24702361689726|0.0645676883|0.0134942698739726|0.00551845562821918|0.0134763448589041|0.0363689816575343
6|19|6|19|-0.25318866264|0.292492930166145|0.293722260911807|0.135277438|0.0838227031284337|0.117028928487952|0.249209411510602|-0.156450013338554|0.0518654912277108|0.168481196584337|0.211317149549398|0.0778651216506024|0.0457006718048193|-0.0211074851851807|0.0113723793|0.0237185899156627|-0.0231373792650602
1|20|1|20|-0.227319943784314|-0.00368602589490196|0.239414630235294|-0.257051149084314|-0.475080055294118|-0.152723042398039|-0.0966990321215686|0.00139730354666667|-0.0890585991356863|0.291882701372549|0.0864817772705882|0.206699112843137|0.0212252251039216|-0.00401248347058823|0.0302966773176471|-0.00410840288235294|-0.0507534771176471
2|20|2|20|-0.448492302764706|-0.155662086254902|-0.109083616015431|-0.475001504117647|-0.55340726627451|-0.448063672745098|-0.157268645741765|-0.260134951568627|-0.268367738086275|0.0274686447058824|-0.0202231093223529|0.00461127344235294|0.119029196719608|0.00577248834509804|-0.0550380312745098|-0.321605242941176|0.0935845972392157
3|20|3|20|-0.497514721777778|-0.04949564172|0.0511864886377778|-0.450948560266667|-0.4985269758|-0.480248953555556|-0.221550022017778|-0.0945291604666667|-0.101961723088889|-0.102474919222222|-0.112876280435556|-0.0374111876106667|-0.0429685325555556|-0.0553990875311111|0.0429476564444444|0.2715168114|-0.0869661038
4|20|4|20|-0.0618890358893939|-0.00500928635151515|0.00873886492424242|0.136601130674242|-0.124408290681364|-0.0831229746409091|-0.0327018882469697|-0.314720986151515|-0.144654837851515|0.0408663540363636|0.22971324275|-0.174980134954545|0.13363534380303|0.0295022701836364|0.0217677662666667|-0.00599574422121212|-0.0288132790984848
5|20|5|20|-0.0732793888890411|-0.164770675523288|-0.0103801728945205|0.0982414306372603|-0.316121168630137|-0.0782931602976712|-0.358192762694521|-0.360072092194521|-0.235150618682192|-0.0784367685864384|-0.00613414861917808|-0.305415318547945|-0.133751440545753|0.0146216248869863|0.00600846000123288|-0.0224480902794521|0.0249852990958904
6|20|6|20|-0.213034275557353|0.274452420529412|0.276898539791176|0.116642082939706|0.0212201874367647|0.0284929205607353|-0.0430078509941176|-0.0784003340588235|0.00832392052941177|0.187758018548529|0.262706879425|0.0116918216382353|0.199653647476471|0.00103809244558823|0.0201551673544118|0.0627119737058824|-0.0641137736205882
1|21|1|21|-0.159448399551923|0.0431149928317308|0.0951469189174423|-0.195103003780769|-0.364918893846154|-0.296175012211538|-0.01686389495|-0.0170361394057692|-0.140755965930769|0.232789920596154|0.201672106271154|0.385567790384615|0.207788240815385|-0.00341850440384616|-0.01283037275|0.0148503607692308|-0.0623046498461538
2|21|2|21|-0.417990596617021|-0.0961003618297872|-0.136431040812766|-0.267817083638298|-0.297830831408511|-0.395904943744681|-0.144902649710638|-0.101887933444681|-0.360449590021277|0.029334838793617|0.167901534925532|-0.0184299309085106|0.20815593406383|-0.031592032893617|-0.0664956520638298|-0.217555238085106|0.1652581083
3|21|3|21|-0.437231469111111|-0.146948731184444|0.132318102757111|-0.288856976111111|-0.431506656453333|-0.304566054624444|-0.221663381608889|0.0476218594644444|-0.0827761198333333|0.0117020858033333|0.01064073576|0.130888037993333|0.221357994106667|0.0325317716666667|-0.0416673577777778|0.345962371111111|-0.06503926268
4|21|4|21|0.0879110564870588|0.173532229868235|0.127984474170588|0.244349529764706|-0.0118456245047059|0.0250360370447059|0.0890460544552941|-0.16118334856|0.0208820463952941|0.250062689644706|0.327937039236471|0.0449663254035294|0.248299546952471|0.0424169609831765|-0.00161665603176471|0.0039913382917647|0.0503097159294118
5|21|5|21|-0.0850076160265618|0.0366345350988764|0.0292119055213483|0.156072448511236|-0.11577347441236|-0.0494048593741573|-0.187974567774157|-0.248811283196742|-0.0796430681910112|0.0947666458898876|0.29194637176382|-0.141992346874157|0.149979231510112|0.0169999900124719|-0.023120938352809|-0.0863232009393258|0.0771729732247191
6|21|6|21|-0.5170305295|0.0857486930922889|0.0249888787754444|0.0883780669131111|-0.0257551308055556|0.043929421471|-0.105481413654444|-0.407760367|0.266238545|-0.101802808811111|0.299647660524444|-0.20657270175|0.209995237416667|7.52968693333333e-05|0.0209488810833333|0.0771675159455556|-0.0414774911111111
1|22|1|22|-0.2183853882|0.309767108065217|0.306473449913043|-0.102095050734783|-0.0787882256|-0.00391608825652174|-0.0375243720869565|-0.11413463273913|0.06771682861|0.368620829130435|0.0976461805652174|0.210282322456522|0.279574103891304|-0.00700273821739131|0.0411484050869565|-0.0882211719565217|0.0508926570863044
2|22|2|22|-0.21396827747619|-0.0343404000452381|-0.0330889778857143|0.0466071941261905|-0.270497675785714|-0.161561379016667|-0.203542110833333|-0.170789279261905|-0.147429136850952|0.29374477|0.187559363004762|-0.224891603642857|0.263527183357143|0.0440866626738095|-0.0592812958095238|-0.312935454047619|0.0874484139761905
3|22|3|22|-0.367713771944444|0.0282644422805556|0.183154050991667|-0.244503497722222|-0.400892381111111|-0.198861107138889|-0.191963043893889|-0.0324962109133333|0.01292707115|0.130782546102778|0.138397615911111|-0.0581080717|0.339656340833333|-0.0477293001888889|-0.0517115658333333|0.2258319625|0.0289312474444444
4|22|4|22|-0.162725371198387|-0.0080693304516129|-0.099919259516129|0.214704630348387|-0.0605385147354839|-0.0355355531241935|-0.0392582344514516|-0.273301879941935|-0.11797502196129|-0.0543672717149677|0.207314701474194|-0.17107118966129|0.0911684162903226|-0.00310506776290323|-0.0152935294256452|0.0570502921935484|-0.00874391463064516
5|22|5|22|0.00672335972539683|-0.122387998604286|-0.0427793764015873|0.227103206142857|-0.243211290984127|-0.0266151295539683|-0.391232979904762|-0.374460047253968|-0.177196579598413|-0.0729359541825397|0.106970242863492|-0.382818529412698|-0.182923596577778|0.00462641322539682|0.0194333314460317|0.0311652005079365|-0.0486648156222222
6|22|6|22|-0.224663531040542|0.0878775831008333|0.214869419902778|0.0734034055506944|-0.12196479475|0.0415523452236111|-0.116959069579167|-0.143181333825|0.0627250150652778|0.0988290426666667|0.208852833405556|-0.0786142233430556|0.112423708402778|0.0276393547430556|0.0484043605875|0.00993819332222222|0.0510977907694444
1|23|1|23|-0.271218699661017|0.107804588864407|0.121798905935593|-0.269875748525424|-0.278843950576271|-0.366737656932203|-0.00734779774576271|0.166489215586441|-0.0544726683728814|0.281811709254237|0.15173584590678|0.409521611525424|0.176693448469492|0.0304546177791525|-0.0766106376715254|0.0274852541694915|-0.0703351409440678
2|23|2|23|-0.416950400284314|-0.188068413803922|-0.20350714824902|-0.278707884980392|-0.357319836562745|-0.443171315294118|-0.0887030529117647|-0.136461407760784|-0.413452415980392|-0.0111619282254902|0.148281880568627|0.079223297227451|0.233770059509804|0.0310652768554902|0.0332454765882353|-0.311531826862745|0.0614662024705882
3|23|3|23|-0.23469362537037|0.0130298524666667|0.178520969805556|-0.210126610722222|-0.181909200418519|-0.179004310844444|0.0216333667314815|0.0881284260055556|-0.060331719512963|0.167846645746296|0.0579874222987037|0.402651090185185|0.221849483707407|-0.0787097195925926|-0.0309622597407407|0.139336003333333|0.0263468348703704
4|23|4|23|0.0459466909620588|0.130083858026471|0.0837341059411765|0.285643525808824|-0.0438597429455882|0.0323132713205882|0.0704401990367647|-0.0826203849176471|0.137545517458824|0.162284907683824|0.199533745057059|0.125456560348529|0.0531832551514706|0.0115616352485294|-0.00224226963529411|0.0360777403426471|-0.0386059614044118
5|23|5|23|-0.00428156514117647|0.00252026687779412|-0.00225195262220588|0.201179907463235|-0.0878295931260294|-0.0988283243558824|-0.291595924892647|-0.197834986461765|-0.163986972797059|0.0611889890617647|0.261655799526471|-0.121999620029412|0.128376237985294|0.0118790023266176|0.0156168896279412|0.0176589417794118|-0.0703326196852941
6|23|6|23|-0.424151160897222|0.0637688819034028|0.298416658291667|0.206066869445833|0.0982745766404167|0.230107945944444|0.13145543361875|-0.1472313939875|0.289184530733333|0.0359321171277778|0.338094710990278|0.102453271218056|0.225885068995833|0.0157281639125|-0.008233394775|0.105744482036111|0.00520700388888889
1|24|1|24|-0.312046342362069|-0.067892712362069|0.0275268023637931|-0.253177488803448|-0.439634005689655|-0.400928133965517|-0.0550991955691379|0.0479956663948276|-0.224671550446552|0.153588267505862|0.102850167901724|0.351492001672414|0.209200417647241|-0.00303003688275862|-0.102713928482759|0.0465671147068966|-0.137551607358621
2|24|2|24|-0.502463282542373|-0.271713646627119|-0.0999242115191525|-0.392831269898305|-0.508876718135593|-0.426530074576271|-0.187707848118644|-0.067744122479661|-0.343569679050847|-0.113727064838983|0.0077672679220339|-0.0612402085|0.0122259033220339|-0.0190694556338983|-0.00932266703898305|-0.197302296508475|0.182384802705085
3|24|3|24|-0.541663870181818|-0.0116848720163636|0.201299074453455|-0.398144618|-0.415305377727273|-0.297520697545455|-0.0545287366636364|0.0935884644618182|0.0208409579327273|-0.0364416083527273|-0.00198537142181818|0.164772642932727|0.0997292208543636|-0.0563071787363636|0.00706070274545454|0.0551508812727273|-0.0379216355272727
4|24|4|24|-0.0165992981941176|0.00154835032647059|0.0972629587797059|0.187752123742647|-0.0884463992352941|-0.00446178350882353|0.0410327203470588|-0.281538204205882|-0.0466430854957353|0.0943831689514706|0.353544370380882|-0.103804539543971|0.212296511463971|0.0205587512469118|-0.00503036659779412|-0.00106301174852941|-0.0370440296588235
5|24|5|24|0.105320736681159|-0.0931357413927536|0.00146072794202899|0.207088443601449|-0.131947804072174|0.081477374984058|-0.289553437595652|-0.12902696413913|-0.0650613444028986|-0.0499986378695652|0.293291552663768|-0.221536877376812|0.144869050927536|0.01294374399|0.0208373898065217|-0.0355583003884058|0.0012171928115942
6|24|6|24|-0.401945415305556|0.2808890233625|0.242669191758333|0.152359886551389|0.0753041126791667|0.0862692032513889|0.213437011386111|-0.1812152290875|0.258571516181528|0.0811245566805556|0.347309299402778|0.0544279335515278|0.261813945015278|0.0169966002519444|0.00373768258055556|0.0431254071527778|0.00824536256944445
1|25|1|25|-0.347641742675676|-0.163298427206757|-0.144487390175676|-0.223500510481081|-0.54613878577027|-0.463291946486486|-0.333688631904054|-0.327099559036351|-0.196973168236487|0.0526493104482432|0.135338842345946|-0.151513801493243|-0.00363397452945946|-0.0313601189563514|0.0971389151824324|0.034640032472973|0.0269911246081081
2|25|2|25|-0.593367433030769|-0.379518455061538|-0.463511984138462|-0.410294109653846|-0.601971415384615|-0.612389227538462|-0.380037333615385|-0.549103238769231|-0.254971244461538|-0.273261579076923|0.0278971843696923|-0.414531992523077|-0.0511617273270769|0.0137047529692308|0.0261519510461538|-0.201479438307692|0.0562698672615385
3|25|3|25|-0.554632665344828|-0.173414057262069|-0.152008268862069|-0.419732508103448|-0.544902332586207|-0.423798006068966|-0.269850388246552|-0.474769376551724|-0.191973774948276|-0.17216563837931|-0.000259638109310345|-0.159588770951724|-0.101278802667241|-0.0710775796206897|-0.0854018992413793|0.0191770764655172|0.050637295862069
4|25|4|25|-0.0316398345215385|0.125306723301538|0.108178546465692|0.176656276830769|-0.0408130188664615|0.0587166219230769|0.136192219210769|-0.300483308276923|0.0368690794884615|0.194658204369231|0.300439878492308|-0.0911441489753846|0.253370240815385|0.00795462410923077|-0.00733065523846154|0.0426911872830769|-0.0504620113735385
5|25|5|25|0.03435282285|0.0009277035|0.195387683037973|0.186395511032432|-0.108166388858784|0.0868078890175676|-0.185802650362162|-0.224933997248649|-0.0699344712864865|0.153959874551081|0.308447500314865|-0.169383482278649|0.0811606181486487|-0.00609315455810811|0.0127270486594595|0.00518333306756757|0.0259984624054054
6|25|6|25|-0.403359505161644|-0.0800093983775342|-0.0315562255205479|-0.0416113196575342|-0.279813645884932|-0.109253586720137|-0.205003716106849|-0.262888528465753|-0.139861213767123|-0.241575056393973|0.200493940424658|-0.334849564949315|0.0859903395931507|0.0683084738424658|0.203259965863014|-0.0637531658986301|0.0263012769410959
1|26|1|26|-0.299293909932203|-0.053962302640678|0.240364343627119|-0.254935528889831|-0.408094837118644|-0.245889004932203|-0.0837596098474576|0.132622788732203|-0.0631030040627119|0.174398099661017|0.0423616587694915|0.220811667864407|0.194215469318644|0.0467814119830509|-0.00473099461016949|-0.0325032479491525|-0.0281317273728813
2|26|2|26|-0.384393859890909|-0.231358959054545|-0.189088586758182|-0.222513914852727|-0.477676635818182|-0.378521914981818|-0.0693017133890909|-0.0956417028527273|-0.216500720145455|-0.0172240385858182|0.0571545019854545|-0.0255131300387273|-0.0512559511836364|0.0418995553890909|0.0466143060363636|-0.138231470909091|-0.0235172304854545
3|26|3|26|-0.5514383554|0.0044402193|0.1399744981|-0.5212878612|-0.4566796268|-0.3450157917|-0.10932502666|0.042572962348|-0.01372893002|-0.152993475556|-0.084571896612|0.00599108142158|-0.00434100877638|0.076784770398|-0.0461740932|0.0329273354|0.0299250040002
4|26|4|26|-0.14901757589359|0.112830239679487|0.0745313733174231|0.17657695075641|0.0466390168589744|0.0548784456073077|0.106739301755128|-0.38419769075641|0.0345111450307692|0.0890797482948718|0.336786740217949|-0.185666085064103|0.300529363615385|-0.00026885276025641|0.0334113465417949|-0.00143055610282051|-0.0506427197858974
5|26|5|26|0.0910191269432432|0.00216184868918919|0.145511756677027|0.267659898704054|-0.0854585422074324|0.0492957974902703|-0.166415001236892|-0.118659609293919|-0.012085913522973|0.0663748187851351|0.221668476393243|-0.144605013921622|0.104516777617568|-0.00521489950959459|0.0272384216905405|0.0256719634454054|0.0115717912027027
6|26|6|26|-0.210237992646053|0.274378315092105|0.374613940986842|0.137090425315789|0.127044302263158|0.148820983839737|0.153049810180263|-0.0665477247486842|0.206193013839342|0.277268278907895|0.350704034325|0.111740579146316|0.239935477563158|-4.19627976315778e-05|0.02649011025|-0.0106550011052632|-7.91468210526309e-05
1|27|1|27|-0.301660253842105|0.154280392119298|0.248446349|-0.268722350470175|-0.226365823631579|-0.199017301947368|-0.0405734629829825|0.00198569075263158|-0.128721382112281|0.243535983807018|0.0162107116964912|0.148717231122807|0.085975680254386|0.0125394930526316|0.0248390150824561|0.132261637894737|-0.11575159945614
2|27|2|27|-0.465425792352941|-0.18135640627451|-0.261550401|-0.361648357411765|-0.372671804901961|-0.454277803078431|-0.238720731606078|-0.125411020767647|-0.430102512941176|-0.0126842499664706|0.116287371670588|-0.128116124333333|0.184859987184314|0.0302610459509804|0.0173688089411765|0.0361343766666667|-0.0322198925215686
3|27|3|27|-0.390366905|0.0530611096231818|0.154663327609091|-0.331351997727273|-0.294651710159091|-0.20334131025|-0.181812746586364|0.2321868966475|0.0367238492251136|0.0640204520170455|0.103796321231818|0.0988527908931818|0.084123192215|-0.109720268022727|0.000934885772727272|0.322535211136364|-0.165675378727273
4|27|4|27|-0.0585153003971429|0.144625790198857|0.121635059074286|0.194318820804286|-0.0105794955342857|0.03477278444|0.0280636008338571|-0.159439066752857|0.0218168994742857|0.207855626508571|0.357920769852857|-0.0230774093425714|0.224975047905714|-0.000321402391857144|0.0256382561075714|0.02180281181|-0.0520481359642857
5|27|5|27|0.13780485515|0.06545831223625|0.09125639792625|0.29614372759125|-0.03292309817125|0.055479501535|-0.24681962557625|-0.1390560867165|0.05763026998875|0.17782530310375|0.3290143599625|-0.16571391208|0.21289531030875|0.01721205718025|0.03469933958|-0.03700329040125|0.001785109175
6|27|6|27|-0.173719387825676|0.254636552121622|0.360078542418919|0.0961256024564865|0.0629930660081081|0.148092918859459|0.0911101099674324|-0.0195690475405405|0.254804846483784|0.368679681202703|0.405104858945946|0.174311654377973|0.348321453205405|0.0216426473783784|-0.00947344800405405|-0.0190230964837838|-0.0215434865810811
1|28|1|28|-0.375046889351852|-0.05612513965|-0.0130058804962963|-0.353217731666667|-0.492410732962963|-0.301043747996296|-0.0620196965592593|-0.150925257205556|-0.155076023555556|0.107450069401852|0.123016249824074|-0.00198466764814815|-0.07608392765|0.00631194320370369|-0.0430248398888889|0.112201222111111|0.0109290042962963
2|28|2|28|-0.378981881019608|-0.0852282260803922|-0.192657392490196|-0.232074537770588|-0.362750971627451|-0.30720151845098|-0.115729101443137|-0.251074231431373|-0.303254516480392|0.0202047636666667|0.172325927735294|-0.0526395586039216|0.0991311624941176|0.0617588462745098|0.050281174772549|0.099432944627451|-0.0369654482882353
3|28|3|28|-0.351195267608696|0.0116076206369565|0.202030312067391|-0.276941823673913|-0.393681484543478|-0.073632510748913|-0.0923021807173913|-0.0645307165065217|-0.012251230826087|0.0406977206476087|0.0545998274521739|0.114889052615435|0.131260126216957|-0.13313541226087|-0.049665982673913|0.272631873347826|-0.168532357223913
4|28|4|28|-0.0155481277013889|-0.0192655570097222|-0.00273826957083333|0.147680902402778|-0.211341156344444|-0.0896276806138889|0.0177422487072222|-0.320939754194444|-0.0574600312055556|0.0291999772481944|0.22911153675|-0.137706077690278|0.00249592740972222|0.0123677880686111|0.00766235295972222|-0.00447454344166667|-0.0153563357611111
5|28|5|28|0.000355352684810127|-0.135430639068354|-0.126325359674684|0.146890848677215|-0.350627823255696|-0.119606462673418|-0.316450050358228|-0.35931164035443|-0.197616297073418|-0.0886594278246835|0.133307643270886|-0.317383910594937|-0.112442882634177|0.00760995031037975|0.0150505403316456|-0.0841160234303797|0.0690701331189873
6|28|6|28|-0.33011001977875|-0.07483910088875|0.23330851938875|0.104292020185|0.0010860935176125|0.038219081345|-0.2588609698375|-0.34947254522625|0.123627590803375|0.038386092475|0.26685931489625|-0.18113593077125|0.01188286097125|0.03881748636|-0.0392425155825|0.0207646471|0.05152231346375
